object_id,permit_number,api_number,well_name,field,pool,current_status,driller_total_depth_ft,true_vertical_depth_ft,wellhead_latitude,wellhead_longitude,bottomhole_latitude,bottomhole_longitude,depth_basis,depth_basis_ft,depth_basis_m,hydrate_assessment_unit_count,hydrate_assessment_codes,within_hydrate_assessment_unit,nearest_ggd223_code,nearest_ggd223_well,nearest_permafrost_depth_m,nearest_ggd223_distance_km,well_depth_exceeds_nearest_permafrost_control,stability_context_flag
5068,1960530,50029226610000,KUPARUK RIV UNIT 1F-20,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",10523.0,6247.0,70.29850329,-149.67698733,70.277543,-149.694009,TrueVertic,6247.0,1904.0856,2,50010201; 50010202,True,WSS1,West Sak State #1,551,6.996835727745511,True,public_context_candidate
6511,2190970,50029236410000,KUPARUK RIV U WSAK 3R-106,KUPARUK RIVER,WEST SAK OIL,"Water injection, single completion",14165.0,3837.0,70.49767411,-149.83114628,70.50051378,-149.74722518,TrueVertic,3837.0,1169.5176000000001,2,50010201; 50010202,True,WK17,West Sak River #17,550,7.002600572329093,True,public_context_candidate
5853,2030990,50029231600000,OLIKTOK POINT STATE 1,KUPARUK RIVER,KUPARUK RIVER OIL,Plugged & Abandoned,11037.0,6964.0,70.49768503,-149.83114836,70.51881936,-149.82179092,TrueVertic,6964.0,2122.6272,2,50010201; 50010202,True,WK17,West Sak River #17,550,7.003599807667967,True,public_context_candidate
6526,2191340,50029236510000,KUPARUK RIV U WSAK 3R-105,KUPARUK RIVER,WEST SAK OIL,"Oil well, single completion",15963.0,2089.0,70.49772599,-149.83119568,70.50408039,-149.74741518,TrueVertic,2089.0,636.7272,2,50010201; 50010202,True,WK17,West Sak River #17,550,7.008256469113806,True,public_context_candidate
6527,2191350,50029236516000,KUPARUK RIV U WSAK 3R-105L1,KUPARUK RIVER,WEST SAK OIL,"Oil well, single completion",15952.0,3839.0,70.49772599,-149.83119568,70.50376366,-149.74743087,TrueVertic,3839.0,1170.1272000000001,2,50010201; 50010202,True,WK17,West Sak River #17,550,7.008256469113806,True,public_context_candidate
5861,2031190,50029231660000,OLIKTOK POINT STATE 2XX,KUPARUK RIVER,KUPARUK RIVER OIL,Permit expired,,,70.49775056,-149.83121434,70.52602156,-149.81088756,missing,,,2,50010201; 50010202,True,WK17,West Sak River #17,550,7.010826440385865,False,needs_depth_or_permafrost_context
6421,2161570,50029235720000,KUPARUK RIV UNIT 3R-102,KUPARUK RIVER,WEST SAK OIL,"Water injection, single completion",14950.0,3386.0,70.49777787,-149.83125325,70.50890237,-149.91335886,TrueVertic,3386.0,1032.0528000000002,2,50010201; 50010202,True,WK17,West Sak River #17,550,7.014100585150462,True,public_context_candidate
6423,2170130,50029235740000,KUPARUK RIV UNIT 3R-101,KUPARUK RIVER,WEST SAK OIL,"Oil well, single completion",16433.0,3511.0,70.49785705,-149.83132736,70.51405473,-149.90845417,TrueVertic,3511.0,1070.1528,2,50010201; 50010202,True,WK17,West Sak River #17,550,7.0227049106379065,True,public_context_candidate
6424,2170140,50029235746000,KUPARUK RIV UNIT 3R-101L1,KUPARUK RIVER,WEST SAK OIL,"Oil well, single completion",15896.0,3540.0,70.49785705,-149.83132736,70.51395916,-149.90400922,TrueVertic,3540.0,1078.992,2,50010201; 50010202,True,WK17,West Sak River #17,550,7.0227049106379065,True,public_context_candidate
6528,2191360,50029236520000,KUPARUK RIV U WSAK 3R-108XX,KUPARUK RIVER,WEST SAK OIL,Permit expired,,,70.49797992,-149.83145899,70.49329172,-149.72539965,missing,,,2,50010201; 50010202,True,WK17,West Sak River #17,550,7.036440890247876,False,needs_depth_or_permafrost_context
2093,1831360,50029210120000,KUPARUK RIV UNIT 1F-12,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",6840.0,6288.0,70.29913132,-149.68043552,70.303377,-149.687196,TrueVertic,6288.0,1916.5824,2,50010201; 50010202,True,WSS1,West Sak State #1,551,7.056236901630445,True,public_context_candidate
1706,1821320,50029208070000,KUPARUK RIV UNIT 1F-05,KUPARUK RIVER,KUPARUK RIVER OIL,Water alt gas injection,7710.0,6705.0,70.29737557,-149.67636824,70.304686,-149.661878,TrueVertic,6705.0,2043.6840000000002,2,50010201; 50010202,True,WSS1,West Sak State #1,551,7.058100940857959,True,public_context_candidate
2051,1831150,50029209930000,KUPARUK RIV UNIT 1F-11,KUPARUK RIVER,KUPARUK RIVER OIL,Water alt gas injection,8787.0,6332.0,70.29897022,-149.68035286,70.311153,-149.707375,TrueVertic,6332.0,1929.9936,2,50010201; 50010202,True,WSS1,West Sak State #1,551,7.064749694378701,True,public_context_candidate
2039,1831050,50029209840000,KUPARUK RIV UNIT 1F-10,KUPARUK RIVER,KUPARUK RIVER OIL,Water alt gas injection,7680.0,6306.0,70.29880912,-149.6802702,70.295826,-149.710349,TrueVertic,6306.0,1922.0688,2,50010201; 50010202,True,WSS1,West Sak State #1,551,7.073297642532767,True,public_context_candidate
1735,2220280,50029208206000,KUPARUK RIV UNIT 1F-06L1,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",11425.0,6179.0,70.29705338,-149.67619483,70.30789548,-149.64096447,TrueVertic,6179.0,1883.3592,2,50010201; 50010202,True,WSS1,West Sak State #1,551,7.076017966747696,True,public_context_candidate
1734,1821450,50029208200000,KUPARUK RIV UNIT 1F-06,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",9837.0,6563.0,70.29705336,-149.67619483,70.312338,-149.644641,TrueVertic,6563.0,2000.4024000000002,2,50010201; 50010202,True,WSS1,West Sak State #1,551,7.076019395987884,True,public_context_candidate
2038,1831040,50029209830000,KUPARUK RIV UNIT 1F-09,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",7600.0,6327.0,70.29864528,-149.68018752,70.288429,-149.686025,TrueVertic,6327.0,1928.4696000000001,2,50010201; 50010202,True,WSS1,West Sak State #1,551,7.082068281681384,True,public_context_candidate
7955,2191750,50103208160000,TINMIAQ 24XX,*EXPLORATORY,Unknown,Permit expired,,,70.26247814,-152.08308909,70.26247814,-152.08308909,missing,,,1,50010202,True,FCK,West Fish Creek #1,268,7.082414268444028,False,needs_depth_or_permafrost_context
7595,2050390,50103205080000,ATARUQ 2,*EXPLORATORY,Unknown,Plugged & Abandoned,7400.0,6124.0,70.32791219,-150.1563913,70.33717846,-150.15323326,TrueVertic,6124.0,1866.5952000000002,2,50010201; 50010202,True,WK11,West Sak River #11,470,7.0888465361951765,True,public_context_candidate
7596,2050560,50103205080100,ATARUQ 2A,*EXPLORATORY,Unknown,Plugged & Abandoned,11242.0,6134.0,70.32791219,-150.1563913,70.34056978,-150.20064866,TrueVertic,6134.0,1869.6432000000002,2,50010201; 50010202,True,WK11,West Sak River #11,470,7.0888465361951765,True,public_context_candidate
1751,2180730,50029208306000,KUPARUK RIV UNIT 1F-07L1,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",9607.0,6066.0,70.29673117,-149.67602952,70.29925966,-149.64913901,TrueVertic,6066.0,1848.9168000000002,2,50010201; 50010202,True,WSS1,West Sak State #1,551,7.0943072952381625,True,public_context_candidate
1752,2180740,50029208306100,KUPARUK RIV UNIT 1F-07L1-01,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",9846.0,6017.0,70.29673117,-149.67602952,70.28892451,-149.65085069,TrueVertic,6017.0,1833.9816,2,50010201; 50010202,True,WSS1,West Sak State #1,551,7.0943072952381625,True,public_context_candidate
1750,1821560,50029208300000,KUPARUK RIV UNIT 1F-07,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",8060.0,6716.0,70.29673116,-149.67602952,70.294732,-149.64435,TrueVertic,6716.0,2047.0368,2,50010201; 50010202,True,WSS1,West Sak State #1,551,7.094308013456819,True,public_context_candidate
5058,2041670,50029226540100,KUPARUK RIV UNIT 1F-18A,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",9065.0,6078.0,70.29820294,-149.67994806,70.30801653,-149.66398332,TrueVertic,6078.0,1852.5744000000002,2,50010201; 50010202,True,WSS1,West Sak State #1,551,7.105444192682898,True,public_context_candidate
5059,2041680,50029226546000,KUPARUK RIV UNIT 1F-18AL1,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",9144.0,6272.0,70.29820294,-149.67994806,70.30798923,-149.66292956,TrueVertic,6272.0,1911.7056,2,50010201; 50010202,True,WSS1,West Sak State #1,551,7.105444192682898,True,public_context_candidate
5057,1960390,50029226540000,KUPARUK RIV UNIT 1F-18,KUPARUK RIVER,KUPARUK RIVER OIL,Plugged & Abandoned,7939.0,6545.0,70.29820293,-149.67994807,70.308447,-149.675107,TrueVertic,6545.0,1994.9160000000002,2,50010201; 50010202,True,WSS1,West Sak State #1,551,7.105445182094655,True,public_context_candidate
5062,1960470,50029226570000,KUPARUK RIV UNIT 1F-17,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",6865.0,6468.0,70.29816197,-149.67993145,70.302562,-149.675172,TrueVertic,6468.0,1971.4464,2,50010201; 50010202,True,WSS1,West Sak State #1,551,7.1077880904738695,True,public_context_candidate
301,1720090,50029201170000,N W EILEEN ST 2,PRUDHOE BAY,Unknown,Plugged & Abandoned,3033.0,3033.0,70.36507995,-149.35931446,70.36507995,-149.35931446,TrueVertic,3033.0,924.4584000000001,2,50010201; 50010202,True,MOB2,Mobil 28243,575,7.108523878104403,True,public_context_candidate
143,1690380,50029200190000,KADLER ST 15-09-16,*EXPLORATORY,Unknown,Plugged & Abandoned,15543.0,15543.0,70.13279325,-148.03864072,70.13279325,-148.03864072,TrueVertic,15543.0,4737.5064,1,50010201,True,PBL,BP 31-10-16,605,7.111279129872278,True,public_context_candidate
1770,1821620,50029208360000,KUPARUK RIV UNIT 1F-08,KUPARUK RIVER,KUPARUK RIVER OIL,Water alt gas injection,7492.0,6323.0,70.29640622,-149.67586418,70.288664,-149.664553,TrueVertic,6323.0,1927.2504000000001,2,50010201; 50010202,True,WSS1,West Sak State #1,551,7.112927124200375,True,public_context_candidate
137,1690220,50029200130000,N W EILEEN ST 1,PRUDHOE BAY,Unknown,Plugged & Abandoned,9997.0,9994.0,70.36527928,-149.35875166,70.36512913,-149.35861608,TrueVertic,9994.0,3046.1712,2,50010201; 50010202,True,MOB2,Mobil 28243,575,7.135944377123456,True,public_context_candidate
1881,2050290,50029208890100,KUPARUK RIV UNIT 1F-01A,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",10533.0,6174.0,70.29719536,-149.67939501,70.30944916,-149.70249756,TrueVertic,6174.0,1881.8352,2,50010201; 50010202,True,WSS1,West Sak State #1,551,7.159449552304141,True,public_context_candidate
1882,2050320,50029208896000,KUPARUK RIV UNIT 1F-01AL1,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",10216.0,6026.0,70.29719536,-149.67939501,70.3093727,-149.70025323,TrueVertic,6026.0,1836.7248000000002,2,50010201; 50010202,True,WSS1,West Sak State #1,551,7.159449552304141,True,public_context_candidate
1880,1822190,50029208890000,KUPARUK RIV UNIT 1F-01,KUPARUK RIVER,KUPARUK RIVER OIL,Plugged & Abandoned,8715.0,6399.0,70.29719535,-149.67939502,70.311447,-149.685798,TrueVertic,6399.0,1950.4152000000001,2,50010201; 50010202,True,WSS1,West Sak State #1,551,7.159450550013731,True,public_context_candidate
140,1690330,50029200160000,PT STORKERSEN 1,PRUDHOE BAY,Unknown,Plugged & Abandoned,11473.0,11470.0,70.40270202,-148.69679034,70.402839,-148.696418,TrueVertic,11470.0,3496.056,1,50010201,True,PBE,ARCO NPBS #1,604,7.165720441691309,True,public_context_candidate
2216,1840370,50029210910000,PRUDHOE BAY UNIT 09-26,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",10000.0,9207.0,70.24217664,-148.23252351,70.241673,-148.256992,TrueVertic,9207.0,2806.2936,1,50010201,True,PBL,BP 31-10-16,605,7.167104512490065,True,public_context_candidate
1865,1822110,50029208810000,KUPARUK RIV UNIT 1F-02,KUPARUK RIVER,KUPARUK RIVER OIL,Water alt gas injection,8085.0,6290.0,70.29687315,-149.67922971,70.30437,-149.707335,TrueVertic,6290.0,1917.192,2,50010201; 50010202,True,WSS1,West Sak State #1,551,7.177343243133587,True,public_context_candidate
4457,1921400,50029223190000,JONES ISLAND 1,*EXPLORATORY,Unknown,Plugged & Abandoned,15153.0,11767.0,70.53731468,-149.31917465,70.5597465,-149.30570544,TrueVertic,11767.0,3586.5816,1,50010201,True,CND2,Prudhoe Bay D-2A,536,7.180374339077424,True,public_context_candidate
1809,2220430,50029208536000,KUPARUK RIV UNIT 1F-03AL1,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",7653.0,6070.0,70.29655095,-149.67905629,70.29420541,-149.69202105,TrueVertic,6070.0,1850.1360000000002,2,50010201; 50010202,True,WSS1,West Sak State #1,551,7.195133470780835,True,public_context_candidate
1807,1821790,50029208530000,KUPARUK RIV UNIT 1F-03,KUPARUK RIVER,KUPARUK RIVER OIL,Plugged & Abandoned,6712.0,6543.0,70.29655094,-149.6790563,70.296259,-149.68655,TrueVertic,6543.0,1994.3064000000002,2,50010201; 50010202,True,WSS1,West Sak State #1,551,7.195134473599532,True,public_context_candidate
1808,1960960,50029208530100,KUPARUK RIV UNIT 1F-03A,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",6898.0,6273.0,70.29655094,-149.6790563,70.29675,-149.692562,TrueVertic,6273.0,1912.0104000000001,2,50010201; 50010202,True,WSS1,West Sak State #1,551,7.195134473599532,True,public_context_candidate
2394,1841510,50029211760000,KUPARUK RIV UNIT 2D-04,KUPARUK RIVER,KUPARUK RIVER OIL,Water alt gas injection,8644.0,6242.0,70.2858836,-149.7652242,70.297328,-149.793782,TrueVertic,6242.0,1902.5616,2,50010201; 50010202,True,WK14,West Sak River #14,464,7.198122220343681,True,public_context_candidate
2207,1840280,50029210830000,PRUDHOE BAY UNIT 09-25,PRUDHOE BAY,PRUDHOE OIL,Water alt gas injection,13450.0,9217.0,70.24249885,-148.23272605,70.231112,-148.16607,TrueVertic,9217.0,2809.3416,1,50010201,True,PBL,BP 31-10-16,605,7.202570225513486,True,public_context_candidate
170,1690730,50029200400000,S E EILEEN ST 1,PRUDHOE BAY,Unknown,Plugged & Abandoned,11207.0,11207.0,70.26499024,-149.01877184,70.26499024,-149.01877184,TrueVertic,11207.0,3415.8936000000003,1,50010201,True,PBF,BP 08-11-13,619,7.20982076273542,True,public_context_candidate
171,1691020,50029200400100,S E EILEEN ST 2,PRUDHOE BAY,Unknown,Plugged & Abandoned,10837.0,9170.0,70.26499024,-149.01877184,70.27804785,-149.01380499,TrueVertic,9170.0,2795.016,1,50010201,True,PBF,BP 08-11-13,619,7.20982076273542,True,public_context_candidate
2397,2220440,50029211786000,KUPARUK RIV UNIT 2D-03L1,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",9838.0,6113.0,70.28576619,-149.76490026,70.30040923,-149.75765405,TrueVertic,6113.0,1863.2424,2,50010201; 50010202,True,WK14,West Sak River #14,464,7.211952625656754,True,public_context_candidate
2396,1841530,50029211780000,KUPARUK RIV UNIT 2D-03,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",7923.0,6286.0,70.28576346,-149.76490025,70.297347,-149.769248,TrueVertic,6286.0,1915.9728,2,50010201; 50010202,True,WK14,West Sak River #14,464,7.2119877902438425,True,public_context_candidate
1789,1821720,50029208460000,KUPARUK RIV UNIT 1F-04,KUPARUK RIVER,KUPARUK RIVER OIL,Water alt gas injection,8002.0,6457.0,70.29622873,-149.67889099,70.289488,-149.706478,TrueVertic,6457.0,1968.0936000000002,2,50010201; 50010202,True,WSS1,West Sak State #1,551,7.213295816858368,True,public_context_candidate
2395,1841520,50029211770000,KUPARUK RIV UNIT 2D-02,KUPARUK RIVER,KUPARUK RIVER OIL,Water alt gas injection,7780.0,6309.0,70.28564331,-149.76457635,70.289368,-149.792675,TrueVertic,6309.0,1922.9832000000001,2,50010201; 50010202,True,WK14,West Sak River #14,464,7.225870437073659,True,public_context_candidate
2184,1840030,50029210660000,PRUDHOE BAY UNIT 09-23,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,13270.0,9209.0,70.24281833,-148.23288622,70.237711,-148.1624,TrueVertic,9209.0,2806.9032,1,50010201,True,PBL,BP 31-10-16,605,7.237119215052015,True,public_context_candidate
2185,1980440,50029210660100,PRUDHOE BAY UNIT 09-23A,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",18000.0,9043.0,70.24281833,-148.23292662,70.234672,-148.120788,TrueVertic,9043.0,2756.3064,1,50010201,True,PBL,BP 31-10-16,605,7.23773808684036,True,public_context_candidate
2433,1841710,50029211940000,KUPARUK RIV UNIT 2D-01,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",6780.0,6289.0,70.28552317,-149.76424433,70.289624,-149.769482,TrueVertic,6289.0,1916.8872000000001,2,50010201; 50010202,True,WK14,West Sak River #14,464,7.240080996739013,True,public_context_candidate
2349,2120860,50029211576200,KUPARUK RIV UNIT 2D-05L1,KUPARUK RIVER,KUPARUK RIVER OIL,"Water injection, single completion",9861.0,6105.0,70.28640967,-149.76356147,70.29235955,-149.74527042,TrueVertic,6105.0,1860.804,2,50010201; 50010202,True,WK14,West Sak River #14,464,7.2551660913091025,True,public_context_candidate
2350,2120870,50029211576300,KUPARUK RIV UNIT 2D-05L1-01,KUPARUK RIVER,KUPARUK RIVER OIL,"Water injection, single completion",9909.0,6045.0,70.28640967,-149.76356147,70.29294662,-149.75196709,TrueVertic,6045.0,1842.516,2,50010201; 50010202,True,WK14,West Sak River #14,464,7.2551660913091025,True,public_context_candidate
2346,1841260,50029211570000,KUPARUK RIV UNIT 2D-05,KUPARUK RIVER,KUPARUK RIVER OIL,Water alt gas injection,7990.0,6361.0,70.28639968,-149.76355336,70.297091,-149.74738,TrueVertic,6361.0,1938.8328000000001,2,50010201; 50010202,True,WK14,West Sak River #14,464,7.255591448849561,True,public_context_candidate
2348,2061750,50029211576100,KUPARUK RIV UNIT 2D-05L1-01XX,KUPARUK RIVER,KUPARUK RIVER OIL,Permit expired,,,70.28639968,-149.76355335,70.29768779,-149.75263703,missing,,,2,50010201; 50010202,True,WK14,West Sak River #14,464,7.2555918303283065,False,needs_depth_or_permafrost_context
2351,2120880,50029211576400,KUPARUK RIV UNIT 2D-05L1-02,KUPARUK RIVER,KUPARUK RIVER OIL,"Water injection, single completion",10018.0,6158.0,70.28639968,-149.76355335,70.30242619,-149.74093924,TrueVertic,6158.0,1876.9584,2,50010201; 50010202,True,WK14,West Sak River #14,464,7.2555918303283065,True,public_context_candidate
2347,2061740,50029211576000,KUPARUK RIV UNIT 2D-05L1XX,KUPARUK RIVER,KUPARUK RIVER OIL,Permit expired,,,70.28639968,-149.76355335,70.30440402,-149.75487487,missing,,,2,50010201; 50010202,True,WK14,West Sak River #14,464,7.2555918303283065,False,needs_depth_or_permafrost_context
1141,1801390,50029205360000,PRUDHOE BAY UNIT TR MP 31-11-13,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,11800.0,9732.0,70.25250703,-148.89593448,70.263168,-148.926377,TrueVertic,9732.0,2966.3136,1,50010201,True,PBF,BP 08-11-13,619,7.259288835577035,True,public_context_candidate
6156,2061880,50029233400000,NORTH SHORE 1,*EXPLORATORY,Unknown,"Oil well, single completion",13360.0,10360.0,70.40645372,-148.95884333,70.40301875,-148.90769112,TrueVertic,10360.0,3157.728,1,50010201,True,PBA,BP 33-12-13,662,7.263484874455311,True,public_context_candidate
156,1690490,50029200270000,HURL ST 5-10-13,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,11420.0,11420.0,70.25240327,-148.89680616,70.252201,-148.895971,TrueVertic,11420.0,3480.8160000000003,1,50010201,True,PBF,BP 08-11-13,619,7.268268473341182,True,public_context_candidate
2383,1841420,50029211680000,KUPARUK RIV UNIT 2D-06,KUPARUK RIVER,KUPARUK RIVER OIL,Plugged & Abandoned,9140.0,6269.0,70.28627953,-149.76322921,70.2972,-149.726038,TrueVertic,6269.0,1910.7912000000001,2,50010201; 50010202,True,WK14,West Sak River #14,464,7.269362445660842,True,public_context_candidate
2384,1961160,50029211680100,KUPARUK RIV UNIT 2D-06A,KUPARUK RIVER,KUPARUK RIVER OIL,Plugged & Abandoned,9080.0,6284.0,70.28627953,-149.76322921,70.297849,-149.73466,TrueVertic,6284.0,1915.3632,2,50010201; 50010202,True,WK14,West Sak River #14,464,7.269362445660842,True,public_context_candidate
2385,1981760,50029211680200,KUPARUK RIV UNIT 2D-06B,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",11283.0,6149.0,70.28627953,-149.76322921,70.295485,-149.721763,TrueVertic,6149.0,1874.2152,2,50010201; 50010202,True,WK14,West Sak River #14,464,7.269362445660842,True,public_context_candidate
2386,2070070,50029211686000,KUPARUK RIV UNIT 2D-06BL1,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",11350.0,6045.0,70.28627953,-149.76322919,70.2913884,-149.73472021,TrueVertic,6045.0,1842.516,2,50010201; 50010202,True,WK14,West Sak River #14,464,7.269363208486174,True,public_context_candidate
2164,1831730,50029210490000,PRUDHOE BAY UNIT 09-22,PRUDHOE BAY,PRUDHOE OIL,Water alt gas injection,13125.0,9133.0,70.2431378,-148.2331293,70.245947,-148.16232,TrueVertic,9133.0,2783.7384,1,50010201,True,PBL,BP 31-10-16,605,7.272943626459841,True,public_context_candidate
6261,2082040,50029234100000,NORTH SHORE 3,*EXPLORATORY,Unknown,Suspended well,11414.0,10601.0,70.40666397,-148.95860718,70.41471075,-148.95720655,TrueVertic,10601.0,3231.1848,1,50010201,True,PBA,BP 33-12-13,662,7.275084753591087,True,public_context_candidate
4690,1940280,50029224510000,PRUDHOE BAY UNIT 09-37,PRUDHOE BAY,PRUDHOE OIL,"Water injection, single completion",10810.0,9189.0,70.24321699,-148.23317794,70.24841,-148.202713,TrueVertic,9189.0,2800.8072,1,50010201,True,PBL,BP 31-10-16,605,7.281646860069941,True,public_context_candidate
2387,1841430,50029211690000,KUPARUK RIV UNIT 2D-07,KUPARUK RIVER,KUPARUK RIVER OIL,Water alt gas injection,6836.0,6229.0,70.28615939,-149.76290505,70.289308,-149.747736,TrueVertic,6229.0,1898.5992,2,50010201; 50010202,True,WK14,West Sak River #14,464,7.283152798017124,True,public_context_candidate
2352,1841270,50029211580000,KUPARUK RIV UNIT 2D-08,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",8220.0,6343.0,70.28603924,-149.7625728,70.289605,-149.725286,TrueVertic,6343.0,1933.3464000000001,2,50010201; 50010202,True,WK14,West Sak River #14,464,7.297270711388228,True,public_context_candidate
2572,1930430,50029212920100,PRUDHOE BAY UNIT 09-28A,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,12625.0,9054.0,70.24217118,-148.24077611,70.25181284,-148.29802663,TrueVertic,9054.0,2759.6592,1,50010201,True,PBL,BP 31-10-16,605,7.2993826291940085,True,public_context_candidate
2573,2190030,50029212920200,PRUDHOE BAY UNIT 09-28B,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",13797.0,8565.0,70.24217118,-148.24077611,70.24677766,-148.30441372,TrueVertic,8565.0,2610.612,1,50010201,True,PBL,BP 31-10-16,605,7.2993826291940085,True,public_context_candidate
2571,1850290,50029212920000,PRUDHOE BAY UNIT 09-28,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,12538.0,9132.0,70.24217118,-148.24077612,70.250258,-148.299426,TrueVertic,9132.0,2783.4336000000003,1,50010201,True,PBL,BP 31-10-16,605,7.299382797053175,True,public_context_candidate
2140,1831600,50029210360000,PRUDHOE BAY UNIT 09-21,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",13830.0,9031.0,70.24345728,-148.23333197,70.251988,-148.15995,TrueVertic,9031.0,2752.6488,1,50010201,True,PBL,BP 31-10-16,605,7.308156209091702,True,public_context_candidate
2141,2241570,50029210360100,PRUDHOE BAY UNIT 09-21A,PRUDHOE BAY,PRUDHOE OIL,,,,70.24345728,-148.23333198,,,missing,,,1,50010201,True,PBL,BP 31-10-16,605,7.308156361653359,False,needs_depth_or_permafrost_context
2570,2152060,50029212910100,PRUDHOE BAY UNIT 09-27A,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",14272.0,8969.0,70.24249066,-148.24097864,70.25307437,-148.24609499,TrueVertic,8969.0,2733.7512,1,50010201,True,PBL,BP 31-10-16,605,7.334272228877937,True,public_context_candidate
2569,1850280,50029212910000,PRUDHOE BAY UNIT 09-27,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,9525.0,9233.0,70.24249066,-148.24097866,70.2421193,-148.23248303,TrueVertic,9233.0,2814.2184,1,50010201,True,PBL,BP 31-10-16,605,7.334272563813333,True,public_context_candidate
567,1770410,50029202610000,PRUDHOE BAY UNIT 09-20,PRUDHOE BAY,PRUDHOE OIL,Water alt gas injection,9685.0,9271.0,70.24377949,-148.23353466,70.238773,-148.222421,TrueVertic,9271.0,2825.8008,1,50010201,True,PBL,BP 31-10-16,605,7.343649807604237,True,public_context_candidate
135,1690140,50029200110000,SAG DELTA 31-11-16,PRUDHOE BAY,Unknown,Plugged & Abandoned,9094.0,9094.0,70.26850723,-148.1667871,70.26850724,-148.16678705,TrueVertic,9094.0,2771.8512,1,50010201,True,EBS,East Bay State #1,627,7.34962775025957,True,public_context_candidate
6896,1810280,50103200190000,W SAK 25571 18,KUPARUK RIVER,KUPARUK RIVER OIL,Plugged & Abandoned,6625.0,6261.0,70.31301525,-150.13611929,70.308101,-150.135233,TrueVertic,6261.0,1908.3528000000001,2,50010201; 50010202,True,WK11,West Sak River #11,470,7.353453413736421,True,public_context_candidate
10096,2160160,50879200220000,CT 2,*EXPLORATORY,Unknown,Plugged & Abandoned,9300.0,9030.0,70.85986252,-154.51704216,70.85943659,-154.50342709,TrueVertic,9030.0,2752.344,1,50010203,True,ESN,East Simpson #1,370,7.361057107510098,True,public_context_candidate
4108,1910120,50029221330000,PRUDHOE BAY UNIT 09-39,PRUDHOE BAY,PRUDHOE OIL,Water alt gas injection,11678.0,9098.0,70.24812658,-148.24452522,70.259404,-148.288519,TrueVertic,9098.0,2773.0704,1,50010201,True,EBS,East Bay State #1,627,7.368939745839132,True,public_context_candidate
444,2151360,50029201880100,PRUDHOE BAY UNIT 09-01A,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",11775.0,8880.0,70.24281286,-148.24118498,70.22876129,-148.2348052,TrueVertic,8880.0,2706.6240000000003,1,50010201,True,PBL,BP 31-10-16,605,7.36950297233905,True,public_context_candidate
443,1750760,50029201880000,PRUDHOE BAY UNIT 09-01,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,11013.0,9313.0,70.24281287,-148.24118499,70.23067543,-148.2286399,TrueVertic,9313.0,2838.6024,1,50010201,True,PBL,BP 31-10-16,605,7.3695041260054035,True,public_context_candidate
2421,1841610,50029211850000,KUPARUK RIV UNIT 2D-16,KUPARUK RIVER,KUPARUK RIVER OIL,Water alt gas injection,7845.0,6169.0,70.28441455,-149.76123992,70.282023,-149.792263,TrueVertic,6169.0,1880.3112,2,50010201; 50010202,True,WK14,West Sak River #14,464,7.3698145850607135,True,public_context_candidate
