object_id,permit_number,api_number,well_name,field,pool,wellhead_latitude,wellhead_longitude,depth_basis,depth_basis_m,hydrate_assessment_codes,within_hydrate_assessment_unit,nearest_ggd223_code,nearest_ggd223_well,nearest_permafrost_depth_m,nearest_ggd223_distance_km,nearest_temperature_profile_code,nearest_temperature_profile_file,nearest_temperature_profile_well,nearest_temperature_profile_log_date,temperature_profile_count_for_code,temperature_profile_max_depth_m,temperature_profile_deepest_temperature_c,rough_geothermal_gradient_c_per_100m,temperature_profile_link_method,hydrostatic_pressure_mpa_at_depth_basis,hydrostatic_pressure_mpa_at_nearest_permafrost_control,hydrostatic_pressure_mpa_absolute_at_depth_basis,hydrostatic_pressure_mpa_absolute_at_nearest_permafrost_control,pressure_assumption_code,phase_curve_status,planned_phase_curve_id,planned_phase_curve_role,planned_phase_curve_allowed_use,planned_gas_composition_assumption,planned_gas_methane_mol_pct,planned_gas_ethane_mol_pct,planned_gas_propane_mol_pct,planned_gas_butane_plus_mol_pct,planned_salinity_ppt_assumption,stability_top_base_thickness_status,stability_input_readiness
2675,2061700,50029213600100,KUPARUK RIV UNIT 2Z-13A,KUPARUK RIVER,KUPARUK RIVER OIL,70.31787835,-149.76114384,TrueVertic,1855.9272,50010201; 50010202,True,WK14,West Sak River #14,464,7.782174658149846,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,18.200428475880003,4.5502856000000005,18.301753475880002,4.651610600000001,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
2676,2061710,50029213606000,KUPARUK RIV UNIT 2Z-13AL1,KUPARUK RIVER,KUPARUK RIVER OIL,70.31787835,-149.76114384,TrueVertic,1846.4784,50010201; 50010202,True,WK14,West Sak River #14,464,7.782174658149846,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,18.10776740136,4.5502856000000005,18.20909240136,4.651610600000001,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
2677,2171290,50029213606100,KUPARUK RIV UNIT 2Z-13AL2,KUPARUK RIVER,KUPARUK RIVER OIL,70.31787835,-149.76114384,TrueVertic,1825.4472,50010201; 50010202,True,WK14,West Sak River #14,464,7.782174658149846,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,17.90152178388,4.5502856000000005,18.00284678388,4.651610600000001,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
2678,2171300,50029213606200,KUPARUK RIV UNIT 2Z-13AL2-01,KUPARUK RIVER,KUPARUK RIVER OIL,70.31787835,-149.76114384,TrueVertic,1796.796,50010201; 50010202,True,WK14,West Sak River #14,464,7.782174658149846,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,17.620549493400002,4.5502856000000005,17.7218744934,4.651610600000001,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
2674,1851060,50029213600000,KUPARUK RIV UNIT 2Z-13,KUPARUK RIVER,KUPARUK RIVER OIL,70.31787836,-149.76114385,TrueVertic,1908.3528,50010201; 50010202,True,WK14,West Sak River #14,464,7.782174675170811,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,18.71454798612,4.5502856000000005,18.81587298612,4.651610600000001,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
2568,1850270,50029212900000,PRUDHOE BAY UN NIA 05,PRUDHOE BAY,LISBURNE OIL,70.36761752,-148.19448107,TrueVertic,3243.9864,50010201,True,EBS,East Bay State #1,627,7.791670454740543,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,31.81263922956,6.14876955,31.913964229559998,6.25009455,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
2474,1842000,50029212170000,PRUDHOE BAY UN NIA 04,PRUDHOE BAY,LISBURNE OIL,70.36768579,-148.19427792,TrueVertic,3139.44,50010201,True,EBS,East Bay State #1,627,7.802305755943347,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,30.787389276000003,6.14876955,30.888714276,6.25009455,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
2899,1852760,50029214860000,PRUDHOE BAY UN NIA 06,PRUDHOE BAY,Unknown,70.36775405,-148.19405852,TrueVertic,3050.7432000000003,50010201,True,EBS,East Bay State #1,627,7.813312462519507,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,29.917570802280004,6.14876955,30.018895802280003,6.25009455,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
1993,1830760,50029209560000,KUPARUK RIV UNIT 2Z-05,KUPARUK RIVER,KUPARUK RIVER OIL,70.32051334,-149.76194402,TrueVertic,1925.1168,50010201; 50010202,True,WK14,West Sak River #14,464,7.857709396686686,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,18.87894666672,4.5502856000000005,18.98027166672,4.651610600000001,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
3675,1881250,50029218770000,KUPARUK RIV UNIT 2Z-21,KUPARUK RIVER,KUPARUK RIVER OIL,70.32043962,-149.76182224,TrueVertic,1953.4632,50010201; 50010202,True,WK14,West Sak River #14,464,7.858987635647039,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,19.15692989028,4.5502856000000005,19.25825489028,4.651610600000001,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
1994,1830770,50029209570000,KUPARUK RIV UNIT 2Z-06,KUPARUK RIVER,KUPARUK RIVER OIL,70.32036862,-149.76171667,TrueVertic,1988.5152,50010201; 50010202,True,WK14,West Sak River #14,464,7.859812968347172,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,19.50067258608,4.5502856000000005,19.60199758608,4.651610600000001,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
1979,1830640,50029209460000,KUPARUK RIV UNIT 2Z-07,KUPARUK RIVER,KUPARUK RIVER OIL,70.3202239,-149.76148932,TrueVertic,1920.8496,50010201; 50010202,True,WK14,West Sak River #14,464,7.861957675392087,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,18.837099729840002,4.5502856000000005,18.93842472984,4.651610600000001,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
1948,1830380,50029209240000,KUPARUK RIV UNIT 2Z-08,KUPARUK RIVER,KUPARUK RIVER OIL,70.32007919,-149.76126197,TrueVertic,1937.3088,50010201; 50010202,True,WK14,West Sak River #14,464,7.864143890822711,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,18.998509343520002,4.5502856000000005,19.09983434352,4.651610600000001,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
2703,1851360,50029213770000,KUPARUK RIV UNIT 2Z-09,KUPARUK RIVER,KUPARUK RIVER OIL,70.31877125,-149.759232,TrueVertic,1921.764,50010201; 50010202,True,WK14,West Sak River #14,464,7.88486928870981,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,18.8460669306,4.5502856000000005,18.9473919306,4.651610600000001,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
4820,1941470,50029225240000,KUPARUK RIV UNIT 2Z-22,KUPARUK RIVER,KUPARUK RIVER OIL,70.31873302,-149.75917516,TrueVertic,1913.2296,50010201; 50010202,True,WK14,West Sak River #14,464,7.885435584847968,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,18.762373056839998,4.5502856000000005,18.863698056839997,4.651610600000001,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
2704,1851370,50029213780000,KUPARUK RIV UNIT 2Z-10,KUPARUK RIVER,KUPARUK RIVER OIL,70.3186238,-149.75900464,TrueVertic,1939.4424,50010201; 50010202,True,WK14,West Sak River #14,464,7.887360707626529,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,19.019432811959998,4.5502856000000005,19.120757811959997,4.651610600000001,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
2705,1851380,50029213790000,KUPARUK RIV UNIT 2Z-11,KUPARUK RIVER,KUPARUK RIVER OIL,70.31847908,-149.75877729,TrueVertic,1915.668,50010201; 50010202,True,WK14,West Sak River #14,464,7.889997674621693,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,18.7862855922,4.5502856000000005,18.887610592199998,4.651610600000001,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
2706,1851390,50029213800000,KUPARUK RIV UNIT 2Z-12,KUPARUK RIVER,KUPARUK RIVER OIL,70.31833436,-149.75855804,TrueVertic,1919.9352,50010201; 50010202,True,WK14,West Sak River #14,464,7.89238409025072,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,18.828132529079998,4.5502856000000005,18.929457529079997,4.651610600000001,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
2707,1951480,50029213800100,KUPARUK RIV UNIT 2Z-12A,KUPARUK RIVER,KUPARUK RIVER OIL,70.31833436,-149.75855804,TrueVertic,1901.3424,50010201; 50010202,True,WK14,West Sak River #14,464,7.89238409025072,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,18.64579944696,4.5502856000000005,18.74712444696,4.651610600000001,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
2723,1851580,50029213930000,KUPARUK RIV U WSAK 2Z-WS1,KUPARUK RIVER,WEST SAK OIL,70.31818965,-149.75833069,TrueVertic,1076.8584,50010201; 50010202,True,WK14,West Sak River #14,464,7.895102464441842,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,10.56037342836,4.5502856000000005,10.66169842836,4.651610600000001,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
2007,1830870,50029209660000,KUPARUK RIV UNIT 1Y-05,KUPARUK RIVER,KUPARUK RIVER OIL,70.34207976,-149.74322186,TrueVertic,2038.5024,50010201; 50010202,True,WSS1,West Sak State #1,551,7.933535830851386,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,19.99087956096,5.4034641500000005,20.09220456096,5.504789150000001,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
1981,1830660,50029209480000,KUPARUK RIV UNIT 1Y-04,KUPARUK RIVER,KUPARUK RIVER OIL,70.34306276,-149.74320769,TrueVertic,1991.868,50010201; 50010202,True,WSS1,West Sak State #1,551,7.937882128555756,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,19.5335523222,5.4034641500000005,19.634877322199998,5.504789150000001,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
5093,1960810,50029226750000,MILNE PT UNIT K-02,MILNE POINT,KUPARUK RIVER OIL,70.42613708,-149.31130071,TrueVertic,2204.0088,50010201,True,CND2,Prudhoe Bay D-2A,536,7.942503115220687,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,21.61394289852,5.2563644,21.71526789852,5.3576894,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
4558,1930900,50029223810000,KUPARUK RIV UNIT 1Y-31,KUPARUK RIVER,KUPARUK RIVER OIL,70.34207976,-149.74345719,TrueVertic,2006.1936,50010201; 50010202,True,WSS1,West Sak State #1,551,7.942535757355549,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,19.67403846744,5.4034641500000005,19.77536346744,5.504789150000001,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
5082,1960680,50029226700000,MILNE PT UNIT K-05,MILNE POINT,KUPARUK RIVER OIL,70.42595141,-149.31204149,TrueVertic,2193.036,50010201,True,CND2,Prudhoe Bay D-2A,536,7.942558082841669,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,21.506336489400002,5.2563644,21.6076614894,5.3576894,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
4557,1930890,50029223800000,KUPARUK RIV UNIT 1Y-28,KUPARUK RIVER,KUPARUK RIVER OIL,70.34306276,-149.74344302,TrueVertic,1987.6008,50010201; 50010202,True,WSS1,West Sak State #1,551,7.946876137468106,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,19.49170538532,5.4034641500000005,19.59303038532,5.504789150000001,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
5182,1961910,50029227250000,MILNE PT UNIT K-06,MILNE POINT,KUPARUK RIVER OIL,70.42606336,-149.31121076,TrueVertic,2226.2592,50010201,True,CND2,Prudhoe Bay D-2A,536,7.951054559654233,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,21.83214478368,5.2563644,21.93346978368,5.3576894,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
5081,1960670,50029226699500,MILNE PT UNIT K-09XX,MILNE POINT,KUPARUK RIVER OIL,70.42587495,-149.31195968,missing,,50010201,True,CND2,Prudhoe Bay D-2A,536,7.951181790105506,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,,5.2563644,,5.3576894,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,missing_depth_or_permafrost_context
5991,2050140,50029232470000,MILNE PT UNIT K-09,MILNE POINT,KUPARUK RIVER OIL,70.42587492,-149.31195962,TrueVertic,2162.556,50010201,True,CND2,Prudhoe Bay D-2A,536,7.951185791631574,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,21.2074297974,5.2563644,21.3087547974,5.3576894,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
1995,1830780,50029209580000,KUPARUK RIV UNIT 1Y-06,KUPARUK RIVER,KUPARUK RIVER OIL,70.34207976,-149.74370874,TrueVertic,1961.6928,50010201; 50010202,True,WSS1,West Sak State #1,551,7.952156017383048,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,19.23763469712,5.4034641500000005,19.33895969712,5.504789150000001,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
1996,1971340,50029209580100,KUPARUK RIV UNIT 1Y-06A,KUPARUK RIVER,KUPARUK RIVER OIL,70.34207976,-149.74370874,TrueVertic,1961.388,50010201; 50010202,True,WSS1,West Sak State #1,551,7.952156017383048,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,19.2346456302,5.4034641500000005,19.3359706302,5.504789150000001,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
1975,1830610,50029209430000,KUPARUK RIV UNIT 1Y-03,KUPARUK RIVER,KUPARUK RIVER OIL,70.34306276,-149.74370268,TrueVertic,2087.88,50010201; 50010202,True,WSS1,West Sak State #1,551,7.956800041685012,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,20.475108402,5.4034641500000005,20.576433402,5.504789150000001,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
5063,1960480,50029226589500,MILNE PT UNIT K-10XX,MILNE POINT,KUPARUK RIVER OIL,70.4259869,-149.3111208,missing,,50010201,True,CND2,Prudhoe Bay D-2A,536,7.959850115062813,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,,5.2563644,,5.3576894,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,missing_depth_or_permafrost_context
6414,2160380,50029235670000,MILNE PT UNIT K-44,MILNE POINT,KUPARUK RIVER OIL,70.42598414,-149.31112074,TrueVertic,2248.2048,50010201,True,CND2,Prudhoe Bay D-2A,536,7.960096640161564,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,22.04735760192,5.2563644,22.14868260192,5.3576894,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
6415,2191160,50029235670100,MILNE PT UNIT K-44A,MILNE POINT,KUPARUK RIVER OIL,70.42598414,-149.31112074,TrueVertic,2118.0552,50010201,True,CND2,Prudhoe Bay D-2A,536,7.960096640161564,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,20.771026027079998,5.2563644,20.872351027079997,5.3576894,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
6416,2200270,50029235670200,MILNE PT UNIT K-44B,MILNE POINT,KUPARUK RIVER OIL,70.42598414,-149.31112074,TrueVertic,2176.272,50010201,True,CND2,Prudhoe Bay D-2A,536,7.960096640161564,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,21.3419378088,5.2563644,21.4432628088,5.3576894,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
5060,1960400,50029226550000,MILNE PT UNIT K-13,MILNE POINT,KUPARUK RIVER OIL,70.4257985,-149.31186157,TrueVertic,2243.328,50010201,True,CND2,Prudhoe Bay D-2A,536,7.960166074700762,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,21.9995325312,5.2563644,22.1008575312,5.3576894,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
4556,1930880,50029223790000,KUPARUK RIV UNIT 1Y-27,KUPARUK RIVER,KUPARUK RIVER OIL,70.34306276,-149.74393801,TrueVertic,1992.4776,50010201; 50010202,True,WSS1,West Sak State #1,551,7.965794112300305,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,19.539530456039998,5.4034641500000005,19.640855456039997,5.504789150000001,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
6008,2050500,50029232560000,MILNE PT UNIT K-14XX,MILNE POINT,KUPARUK RIVER OIL,70.42590768,-149.31103077,missing,,50010201,True,CND2,Prudhoe Bay D-2A,536,7.968893032061849,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,,5.2563644,,5.3576894,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,missing_depth_or_permafrost_context
5044,1960280,50029226470000,MILNE PT UNIT K-17,MILNE POINT,KUPARUK RIVER OIL,70.42572204,-149.31177161,TrueVertic,2241.4992,50010201,True,CND2,Prudhoe Bay D-2A,536,7.968971337745068,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,21.981598129680002,5.2563644,22.08292312968,5.3576894,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
1985,1830680,50029209500000,KUPARUK RIV UNIT 1Y-07,KUPARUK RIVER,KUPARUK RIVER OIL,70.34207976,-149.74419562,TrueVertic,2034.2352,50010201; 50010202,True,WSS1,West Sak State #1,551,7.970776274063926,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,19.94903262408,5.4034641500000005,20.05035762408,5.504789150000001,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
1973,1830590,50029209410000,KUPARUK RIV UNIT 1Y-02,KUPARUK RIVER,KUPARUK RIVER OIL,70.34306276,-149.74418956,TrueVertic,2013.5088,50010201; 50010202,True,WSS1,West Sak State #1,551,7.9754081269044415,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,19.745776073520002,5.4034641500000005,19.84710107352,5.504789150000001,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
5197,1970040,50029227330000,MILNE PT UNIT K-18,MILNE POINT,KUPARUK RIVER OIL,70.42583399,-149.31094088,TrueVertic,2221.992,50010201,True,CND2,Prudhoe Bay D-2A,536,7.977442037826263,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,21.7902978468,5.2563644,21.8916228468,5.3576894,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
5198,1970270,50029227330100,MILNE PT UNIT K-18A,MILNE POINT,KUPARUK RIVER OIL,70.42583399,-149.31094088,TrueVertic,2295.7536,50010201,True,CND2,Prudhoe Bay D-2A,536,7.977442037826263,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,22.51365204144,5.2563644,22.61497704144,5.3576894,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
